title,content,url,category
Dagupan City to sizzle: Heat index seen to hit 46C Friday,"MANILA, PhilippinesDagupan City in Pangasinan is expected to brace for a dangerous heat index on Friday of 46C, according to the Philippine Atmospheric, Geophysical and Astronomical Services Administration . If this happens, Dagupan City will be in the danger heat index category for five consecutive days since Monday. According to Pagasas latest bulletin, the city hit 47C on Thursday. For Friday, the state weather service reported that its monitoring stations in General Santos City in South Cotabato forecast a 43C heat index in its area, while the following stations forecast a 42C heat index in their areas: The seven might fall under the danger category or 42C to 51C. The weather bureau said, heat cramps and heat exhaustion are likely, and heatstroke is probable with continued exposure under this level. On the other hand, below is the list of areas that might be placed under the extreme caution category, or 33C to 41C: 40C 39C 38C 37C 36C 35C 34C 33C To reduce the risk of heat stroke and other heat-related illnesses, the Department of Health urged the public to stay hydrated and minimize outdoor activities between 10 a.m. and 4 p.m. The agency also advised the public to wear loose and lightweight clothing to stay cool amid the scorching heat.",https://newsinfo.inquirer.net/2047818/dagupan-city-to-sizzle-heat-index-seen-to-hit-46c-friday,others
Bureau of Immigration begins APIS pilot testing with Cebu Pacific,"MANILA, Philippines The Bureau of Immigration began its pilot testing of the Advanced Passenger System with Cebu Pacific airlines, a Palace Press Officer Claire Castro announced on Friday. READ: PH launches passenger info systems to track terrorists, fugitives As part of its phased implementation, the BI has begun pilot testing with major airlines, with Cebu Pacific becoming the first carrier to fully integrate its system with the APIS, Castro said in a briefing. APIS, a globally-recognized system that enables authorities to screen passengers ahead of their arrival and track and block potential entry of terrorists and fugitives in the country, was launched last Thursday. Castro said that Philippine Airlines is also set to implement the system. She added that all airlines in the country will mandatorily implement the APIS once everything is smooth. Castro also shared that the BI successfully conducted connectivity test with Interpols I-24/7 database ensuring access to global security watchlist for enhanced monitoring. The APIS was launched after the Philippines and the United Nations signed a memorandum of agreement to equip the country with the license to fully implement the UN-developed GoTravelAir Software Solution. READ: Duterte orders advance passenger information system to beef up border control In 2020, then-President Rodrigo Duterte ordered the mandatory implementation and adoption of the APIS to strengthen border control. Its full implementation was expected in 2022.",https://newsinfo.inquirer.net/2047898/bi-begins-apis-pilot-testing-with-cebu-pacific,others
3 cops commended for protecting MMDA exec during protest rally,"MANILA, Philippines The National Police Commission commended three police officers for protecting a Metropolitan Manila Development Authority official from being mobbed during a protest rally by transport group Manibela. Tensions rose at the rally on Wednesday when MMDA Special Operations Group Strike Force head Gabriel Go began asking protesters to move their vehicles, which he said were causing traffic congestion along Connecticut Street along Epifanio Delos Santos Avenue . In a social media post on Saturday, Calinisan announced that the commission issued commendations for Police Maj. Joseph Robles, Master Sgt. Juan Paolo Del Mundo and Patrolman Jordan Gallardo for securing Go. Noong nakita ng ating mga pulis na nagdagsaan ang mga rallyista patungo sa Connecticut kung saan nakaparada ang kanilang mga jeep, at kung nasaan si Go, agad na sumugod at rumesponde ang ating Eastern Police District personnel to secure the area, Calinisan said. READ: Tensions soar between MMDA, Manibela members in San Juan protest rally There, they saw Mr. Go in a heated exchange with the rallyists from Manibela. Agad nilang pinoteksyunan si Mr. Go para hindi siya mabugbog ng mga raliyista. Kung wala ang mga pulis natin doon, siguradong nakuyog at nabugbog si Go, he added.",https://newsinfo.inquirer.net/2048109/3-cops-commended-for-protecting-mmda-exec-during-protest-rally,others
Manila Water Non-East Zone activates summer mitigation plan,"MANILA, Philippines As the dry warm season begins in the Philippines with the end of the northeast monsoon or amihan, Manila Water Philippine Ventures , the Non-East Zone subsidiary of Manila Water Company, has begun implementing its summer mitigation plan to ensure continuous water supply across its service areas. Although El Nio is not in effect this year, MWPV is proactively executing a comprehensive summer mitigation plan to address potential water availability issues, considering the impacts of global warming and climate change on water sources. The summer mitigation plan incorporates integrated water resource planning, enabling all operating units across diverse geographic areas to simultaneously implement localized, data-driven mitigation programs. These measures have been in place since the onset of El Nio in 2024. Historical data from PAGASA indicates that provinces such as Batangas, Laguna, Isabela, Aklan, Cebu, Samar, and Davao Del Norte have experienced dry spells and droughts. MWPV is actively serving these regions through its operating units: Laguna Water and Laguna Aquatech in Laguna; South Luzon Water in Batangas; Metro Ilagan Water in Isabela; Boracay Water in Aklan; Cebu Water in Cebu; Calbayog Water in Samar Province; and Tagum Water in Davao Del Norte. With the early, uniform, and coordinated execution of summer preparedness plans across multiple MWPV operating units, MWPV is leveraging predictive models and historical trends to proactively deploy resources, rather than reactively responding to issues. This approach ensures a reliable water supply, minimizes service interruptions, and boosts customer confidence during peak summer demand. As we enter the dry and warm season, we are taking proactive steps to ensure that our water service remains uninterrupted despite any challenges. Recognizing the global impacts of climate change and global warming on water supply, we are committed to implementing strategies that bolster the resilience of our water sources and facilities, assuring our customers of our hands-on approach to maintaining reliable service, says Melvin John Tan, Chief Operating Officer of Manila Water Non-East Zone. Since last year, the company has been actively rolling out preparedness activities and programs across all its business units. These initiatives encompass Non-Revenue Water recovery efforts, network enhancement projects, performance monitoring and rehabilitation of deepwells and surface water sources, pressure management recovery, and preventive maintenance of facilities including pumps, tanks and generator sets. Moreover, the company has launched mitigation programs and initiatives, including optimizing network influence areas and reservoir utilization, transitioning between supply- and demand-based operations as needed, and exploring and developing new water sources. On critical situations, MWPV has devised countermeasures such as deploying water tankers, augmenting water supply through the installation of static tanks and interconnectivity network lines, operating standby deepwells and in-line boosters, and optimizing the backwash recovery program in water treatment plants.",https://newsinfo.inquirer.net/2047902/manila-water-non-east-zone-activates-summer-mitigation-plan,others
"DOH logs over 76,000 dengue cases as of March 15","MANILA, Philippines The Department of Health on Friday said 76,425 dengue cases were recorded from January 1 to March 15 this year, representing a 78% increase from the same period in 2024. The DOH said Calabarzon logged the highest number of caseswith 15, 108 cases; it was followed by the National Capital Region with 13,761 cases and Central Luzon with 12,424 cases. READ: Calabarzon has most dengue cases in PH at 10,000 DOH Most patients are aged 14 and under, but the case fatality rate remains low at 1%, the agency added. The Department of Health recorded that patients who succumbed to dengue from January 1 to March 15, 2025, more frequently exhibited symptoms, the agency said in a video posted on Facebook. READ: Early signs of dengue fever? Promptly seek medical attention DOH Thats why the DOH continues to remind the public to immediately bring individuals experiencing symptoms to the nearest health center or dengue fast lanes, it added. The agency said symptoms of dengue include stomach ache, bleeding, vomiting, and fatigue. The DOH recently opened dengue fast lanes in all its hospitals nationwide to provide immediate medical attention to symptomatic patients. The Philippine Health Insurance Corporation recently raised its coverage rate for the cost of hospitalization for severe dengue cases up to 193% or P47,000, from the previous P16,000 coverage rate.",https://newsinfo.inquirer.net/2047917/doh-logs-over-76000-dengue-cases-as-of-march-15,others
NLEx: Marilao northbound back to normal operations,"MANILA, Philippines The North Luzon Expresswaysnorthbound lanes in Marilao, Bulacan are back to normal operations, the NLEx Corporation said on Friday. Starting at 6 a.m. on Friday, March 28, the northbound portion of the expressway from Balintawak to Meycauayan is back to normal operations, NLEx Corporations Facebook post reads. READ: All lanes of NLEx Marilao northbound passable starting early Wednesday All four lanes at Marilao northbound area are fully open, it added. The Marilao Interchange Bridge sustained severe damage after a 4.9-meter-high truck passed through the span. It exceeded the 4.2-meter vertical clearance of the expressways interchange bridge. READ: Repair of Marilao Interchange Bridge may take 2 to 3 weeks NLEx exec This prompted the temporary closure of the middle lanes in the northbound direction , causing slow-moving traffic for motorists and commuters for days. The corporation earlier waived toll for areas affected by the incident.",https://newsinfo.inquirer.net/2047924/nlex-marilao-northbound-resumes-normal-ops-nlex-corp,others
DOE: Limit energy consumption during LNG terminal maintenance,"MANILA, Philippines The Department of Energy has urged consumers in Luzon to conserve energy this weekend as two major natural gas power plants undergo a scheduled shutdown to facilitate mechanical activities at Linseed Field Corporations liquefied natural gas terminal. The agency announced on Friday that the shutdown will be from 9:00 a.m. on Saturday, March 29, to 6:39 a.m. on Monday, March 31. It involves South Premiere Power Corporation and Excellent Energy Resources Inc. , facilities jointly owned by Meralco PowerGen, San Miguel Global Power, and Aboitiz Power. According to the DOE, the temporary shutdown is critical for completing Linseed Field Corporations first onshore LNG storage tank by the end of April. Simple actions such as maximizing natural lighting and ventilation when possible, turning off lights and non-essential appliances when not in use, and setting air conditioners to 24 to 26C can significantly contribute to reducing demand on the grid, the DOE. Despite the shutdown, the Independent Electricity Markey Operator of the Philippines initially assessed that there were no expected yellow or red alerts. However, a temporary increase in spot market prices may occur. A final evaluation will be conducted once the National Grid Corporation of the Philippines updates its Market Management System with the latest outage schedule. Meralco has confirmed that supply reserves for the weekend are projected to be adequate. However, the company said it will remain on high alert and is prepared to activate its Interruptible Load Program should the need arise. In addition to the urgency of conservation efforts, summer has begun, as announced by the Philippine Atmospheric, Geophysical and Astronomical Services Administration on March 26. Sheba Barr, INQUIRER.net intern",https://newsinfo.inquirer.net/2047934/doe-limit-energy-consumption-during-lng-terminal-maintenance,others
DPWH completes 4th phase of Baseco flood control project,"MANILA, Philippines The Department of Public Works and Highways has completed another phase of its flood control project in Baseco Compound, Port Area, Manila. The newly completed project costing P96.49 million is the fourth phase of a slope protection project which will serve as the first line of defense of the residents against river overflow and flooding, said DPWH Secretary Manuel M. Bonoan in a statement on Friday. The fourth phase was carried out from May 2024 to January 2025, costing P96.49 million, and extended the slope protection by 272.8 linear meters. Aside from mitigating flooding, the DPWH said this initiative aims to prevent soil erosion and improve water quality in the area. The agency revealed that its three completed phases of the slope protection project amount to P285.34 million. Sheba Barr, INQUIRER.net intern",https://newsinfo.inquirer.net/2047940/dpwh-completes-4th-phase-of-baseco-flood-control-project-2,others
Fire engulfs old building at Ospital ng Maynila,"MANILA, Philippines Fire gutted an old building inside the Ospital ng Maynila in Malate in the early hours of Sunday, the Bureau of Fire Protection said. The blaze was reported at 1:30 a.m. and raised to first alarm status eight minutes later. The BFP declared it under control at 1:52 a.m. and was put out at 2:12 a.m. READ: Fire kills 3 kids in Cebu City Authorities have yet to determine the cause of the fire and the total damage to property.",https://newsinfo.inquirer.net/2048270/fire-engulfs-old-building-at-ospital-ng-maynila,others
"Flight instructor, student pilot die as plane crashes in Pangasinan","MANILA, Philippines A flight instructor and his student pilot died after the Cessna training aircraft they were using crashed in Lingayen, Pangasinan on Sunday, according to the Philippine National Police in Lingayen. The aircraft, registered as RP-C8595, was operated by Pilipinas Space Aviation Academy Inc. The incident occured around 8:01 a.m. and was reported to authorities at 8:40 a.m., Plt. Col. Amor Mio Somine, officer-in-charge of PNP-Lingayen, Pangasinan, said in a radio interview. The pilot and student pilot both malewere declared dead on arrival at the hospital. Kaka-touch down lang nila according to the duty personnel ng Caap [Civil Aviation Authority of the Philippines] doon sa airport. Pang sampung batch daw na nila, bale yun sana yung final na rotation nila. Kaya lang pagkatouch down sa airport, lumipad ulit, wala pang isang minuto bumagsak na po yung Cessna plane, Somine said at a Radyo 630 interview. READ: 4 dead as plane crashes into Maguindanao farm Ang initial info na nakuha nmin, dalawang beses na nasabi ng Mayday, Mayday. Yun lang po yung word na huling narinig doon sa pilot ng Cessna plane, he added. Caap, in a statement, confirmed the incident, adding that authorities have already launched a formal investigation to determine the cause of the incident. Meanwhile, the flying school is grounded pending the result of the ongoing investigation, it said. Further updates will be provided as more details become available, Caap added. Barangay Libsong East chairman Edgardo Diaz said in a phone interview that the crash occurred in a vacant lot in their village just outside the fence of the Lingayen Airport, which is used by numerous flying schools, at around 8 a.m. Diaz said they found two passengers inside the plane. One of the passengers was taken to the hospital by police and the other was taken to the Lingayen Municipal Disaster Risk Reduction and Management Office. The passengers names were not immediately known, as authorities are still investigating the incident. With additional report from Yolanda Sotelo, Inquirer Luzon",https://newsinfo.inquirer.net/2048280/flight-instructor-student-pilot-die-as-plane-crashes-in-pangasinan,others
Dismissed Cebu City Mayor Rama faces another dismissal from service,"CEBU CITY Dismissed City Mayor Michael Rama is facing another legal obstacle. The Office of the Ombudsman has ordered another dismissal from service, Ramas second in three months. This time, the former mayor was found liable for awarding three purchase orders for garbage collection and disposal to three private firms without conducting a competitive bidding process. The Inquirer tried to reach Rama for a statement but he had not responded. But his wife, Malou, took to Facebook her sentiments regarding her husbands second dismissal from the service, saying the setback was yet another tactic used by his political enemies to stop his reelection bid. Rama, she added, would continue to campaign and run in the May 12 elections. Do not be worried about the recent development. That is just a tactic of our opponent, Malou said in Cebuano. They want to destroy Mayor Mike Rama. But more people are instead drawn to Partido Barug Bag-ong Sugbo Team Rama. The fight continues, she added. In an order dated Jan. 3, 2025 but was released only on March 28, the anti-graft office found sufficient basis to hold Rama liable for grave misconduct. The order also applied to five former members of the Bids and Awards Committee Leizl Jacobe Calamba, Lyndon Bernardo Jao Basan, Conrado Acha Ordesta III, Janeses Bordario Ponce, and Dominic Amigable Dio. Verily, because of respondents grave misconduct, ACM Hauling Services, Jomara Konstruckt Corp., and ARN Central Waste Management Inc. derived unwarranted benefit, advantage, or preference from the contracts awarded to them, the anti-graft office said. The decision was signed by Graft Investigation and Prosecution Officers Myra Nimfa Solidum Mendieta and Roseann Claudine Pasion, reviewed by Preliminary Investigation and Administrative Adjudication Director Nellie Boguen-Golez, and approved by Deputy Ombudsman Jose Balmeo Jr. The case stemmed from a complaint filed by Jundel Bontuyan on Aug. 11, 2023, alleging that Rama and members of the BAC issued three purchase orders for garbage collection and disposal to Jomara Konstruckt Corp., ACM Hauling Services, and ARN Central Waste Management Inc. According to the Ombudsman, misconduct is the transgression of some established and definite rule of action, a forbidden act, a dereliction of duty, willful in character, and implies wrongful intent and not mere error in judgment. When the elements of corruption, clear intent to violate the law, or flagrant disregard of established rules are manifest, the public officer shall be liable for grave misconduct, it added. In this case, there is sufficient evidence to adequately conclude that the elements of corruption and flagrant disregard of established rules are manifest when respondents awarded the contracts to ACM Hauling Services, Jomara Konstruckt Corp., and ARN Central Waste Management Inc. , the Ombudsman said. The recent Ombudsman decision was just the recent in the series of legal debacles being faced by Rama. In May 2024, the Ombudsman ordered a six-month preventive suspension on Rama and seven other government officials of this capital city pending an investigation of their alleged failure to pay the salaries of at least four employees for seven months. Rama started serving his six-month preventive suspension on May 10, 2024. Still, before he could fully serve it on Nov. 6, the Ombudsman issued another order on Oct. 3 dismissing him from the service for nepotism and grave misconduct for appointing his two brothers-in-law to government posts. Ramas dismissal order carried a perpetual disqualification from public service. Five days after the Ombudsmans order came out, the DILG installed Vice Mayor Raymond Alvin Garcia as the new mayor of Cebu City. Rama went to the Supreme Court and challenged Commission on Elections Resolution No. 11044-A that mandated the cancellation of all Certificates of Candidacy of aspirants who have been slapped with a penalty of disqualification by the Ombudsman so he could seek reelection. The SC en banc issued a temporary restraining order, stopping the Comelec from disqualifying Rama while the high court reviewed the case against him.",https://newsinfo.inquirer.net/2048283/dismissed-cebu-city-mayor-rama-faces-another-dismissal-from-service,others
"Cloudy skies, rains to prevail in parts of Luzon, Eastern Visayas","MANILA, Philippines Parts of Luzon and Eastern Visayas will experience cloudy skies and rains on Saturday due to easterlies. This is according to the Philippine Atmospheric, Geophysical and Astronomical Services Administration . During Pagasas 5 a.m. forecast, weather specialist Grace Castaeda said easterlies, or the winds coming from the Pacific Ocean, will prevail in the Eastern Visayas and Mindanao in the coming days. She said the easterlies will result in scattered rains, lightning and thunders in Bicol, Mimaropa and Calabarzon . READ: Cool amihan season is over in most parts of PH Pagasa Ang mga pag ulan na ito ay dulot ng katamtaman at kung minsan ay malalakas na pag ulan na pwedeng magdulot ng pagbaha at pagguho ng lupa, she warned. Metro Manila will have cloudy skies and chances of rains, lightnings and thunders in the morning while a slight hot weather is expected by early afternoon. May posibilidad pa rin ng mga biglaang pag ulan, pagkidlat at pagkulog pagsapit ng hapon at gabi dulot pa rin ito ng easterlies, she added. Meanwhile, the rest of Luzon will experience partly cloudy to cloudy skies where hot weather will prevail, especially in the afternoon. However, there are still chances of sudden rains due to thunderstorms. Further, easterlies will also bring the same condition in Palawan and Eastern Visayas. The rest of Visayas and the whole Mindanao will have cloudy skies with possibilities of sudden rains. READ: Pagasa: Zero to 1 tropical cyclone forecast in April Castaeda also said while no gale warning is raised over any coastal areas in the country, extreme Northern Luzon will experience moderate to rough sea conditions.",https://newsinfo.inquirer.net/2048038/cloudy-skies-rains-to-prevail-in-parts-of-luzon-eastern-visayas-march-29,others
"OVP fund recipients have names resembling groceries: Harina, Bacon","MANILA, Philippines This time, House lawmakers found names resembling groceries on the list of recipients of the Office of the Vice Presidents confidential funds . House Deputy Majority Leader Paolo Ortega V of La Union said on Sunday that the newly discovered names, dubbed Team Grocery, further raised allegations that large sums of public money were allegedly funneled to fictitious individuals. Below is the new list of questionable names that Ortega said have no official birth, marriage, or death records from the Philippine Statistics Authority: Ortega said the office of Vice President Sara Duterte submitted these names to the Commission on Audit. The new names we found look like a shopping list for the market or grocery, Ortega said in Filipino. If they are not real people, where did the funds go? he asked. READ: Duterte-led DepEds secret fund receipts have odor names lawmaker This was not the first time that lawmakers found odd names on the list of recipients of theOVP and the Duterte-led Department of Educations combined P612.5-million CFs. CF recipients bearing the names Mary Grace Piattos, Renan Piatos, Pia Piatos-Lim, Xiaome Ocho, Jay Kamote, Miggy Mango, Amoy Liu, Fernan Amuy, and Joug De Asim were also flagged in the previous weeks. Whats even more concerning is that the list keeps growing. Is this just a typo? It seems like theres a deliberate effort to fabricate names to cover up where the funds were spent, Ortega said in Filipino. READ: More food names found on OVP secret fund receipts: Kamote, Mango Ortega also noted that out of 1,992 supposed recipients of the OVPs CF, 1,322 had no birth records, 1,456 had no marriage records, and 1,593 had no death records. Meanwhile, Manila Rep. Joel Chua, chair of the House committee on good government and public accountability, revealed earlier that 405 out of the 677 names listed as beneficiaries of DepEds CFs have no birth records, an indication that the names were allegedly fabricated.",https://newsinfo.inquirer.net/2048302/ovp-fund-recipients-have-names-resembling-groceries-harina-bacon,others
"No winner for P194-million 6/58 lotto grand prize, says PCSO","MANILA, Philippines There is no winner for the jackpot prize of the Ultra Lotto 6/58, the Philippine Charity Sweepstakes Office announced on Friday. According to PCSOs 9 p.m. draw, the jackpot prize worth more than P194 million had a winning combination of 09-04-06-51-31-49. READ: Lotto results The last time someone won the jackpot was on January 5, taking home P314.5 million. Meanwhile, no bettor also won the grand prize for the Mega Lotto 6/45 draw worth over P31 million. The winning combination was 28-42-37-07-39.",https://newsinfo.inquirer.net/2048045/no-winners-for-p194-million-6-58-lotto-grand-prize-pcso,others
INQToday: Police to file raps vs suspect in bloody Antipolo road rage,"Heres a quick roundup of todays top stories: Rescuers braved aftershocks to scour the devastated city of Mandalay in Myanmar for survivors on Monday, March 31, after a massive earthquake killed at least 1,700 people in the country and at least 18 in neighbouring Thailand. Vice President Sara Duterte should stop making public comments about the case of her father, former President Rodrigo Duterte, before the International Criminal Court and leave it to their lawyers instead, a lawyer accredited by the court said on Sunday. The younger Duterte over the weekend questioned the widely reported figure of 30,000 drug war deaths during her fathers administration, saying the prosecutions claims were far from the 181 pieces of evidence submitted to the ICC. This time, House lawmakers found names resembling groceries on the list of recipients of the Office of the Vice Presidents confidential funds . House Deputy Majority Leader Paolo Ortega V of La Union said on Sunday that the newly discovered names, dubbed Team Grocery, further raised allegations that large sums of public money were allegedly funneled to fictitious individuals. Authorities will file complaints of multiple frustrated homicide against the motorist who went on a shooting rampage during a melee in Antipolo City on Sunday, according to the city police chief Lt. Col. Ryan Manongdo. Manongdo said the police are scheduled to file a case against the 28-year-old suspect identified as alias Kenneth on Monday.",https://newsinfo.inquirer.net/2048535/inqtoday-police-to-file-raps-vs-suspect-in-bloody-antipolo-road-rage,others
Bogus NBI agents nabbed in Tarlac sting operation,"MABALACAT CITY, Pampanga Three men wearing shirts with National Bureau of Investigation logos, along with a former crime group leader, were arrested Saturday in a police sting operation in San Agustin village, Concepcion, Tarlac. In a statement on Monday, the Police Regional Office 3 said officers conducted a buy-bust operation targeting a suspect known as alias Romnick, 35, identified as a former leader of a criminal gang, who sold a firearm to an undercover operative. Investigators confirmed that Romnick was previously the leader of the Pascual Criminal Group, which was involved in illegal drugs, motorcycle theft, cigarette smuggling, and a string of robbery-holdup across Tarlac, often using fake law enforcement identities, PRO3 stated. The primary suspects three companions, all wearing NBI shirts, were also arrested by intelligence officers, backed by the local police, the Criminal Investigation and Detection Group, and fully armed provincial mobile force operatives. Authorities allegedly confiscated a .45-caliber Rock Island pistol with a magazine loaded with seven live rounds, a hand grenade, four two-way radios, and two small plastic sachets of shabu from the suspects. It was learned that the firearm was being sold for P19,000. The suspects are now facing multiple charges, including illegal possession of a firearm, ammunition, and explosives; drug possession; usurpation of authority; and violation of the gun ban. INQ",https://newsinfo.inquirer.net/2048580/bogus-nbi-agents-nabbed-in-tarlac-sting-operation,others
"Gabriela calls for urgent action as hunger hits more women, children","MANILA, Philippines The Gabriela Womens Party on Sunday called for urgent economic relief amid an alarming rise in hunger rates across the country, which disproportionately affects women and children in low-income households. Rep. Arlene Brosas made the call following the latest Social Weather Stations survey, which revealed that 27.2 percent of Filipino familiesaround 7.5 million individualsexperienced involuntary hunger in March. READ: Hunger among Filipinos hits new high in Q4 2024 SWS survey The shocking 27.2 percent hunger rate revealed by the latest SWS survey represents millions of Filipino families, particularly women and children, going to bed hungry. This is the direct result of the governments continued implementation of anti-poor economic policies in the midst of a worsening crisis, she said, as quoted in a press release. The lady lawmaker also pointed out that women bear the brunt of economic hardship, as they struggle to feed their families amid rising food prices and stagnant wages. Ang mga kababaihan ang unang nagtitiis kapag walang makain ang pamilya. Sila ang pumipila sa mumong pa-ayuda, sila ang nag-iisip kung paano paghahati-hatiin ang kakarampot na budget para sa pagkain ng buong pamilya, she lamented. She also emphasized the direct link between hunger and child malnutrition, adding that the Philippines still has one of the highest stunting rates in Southeast Asia. Hunger today means stunted future for our children. The rising hunger rate will inevitably worsen our already critical child malnutrition problem, with long-term consequences for the nations health and productivity, Brosas said. With that, the womens party urged the administration to promptly implement concrete measures to address the hunger crisis, such as scrapping the Value Added Tax on essential food items and raising the national minimum wage to P1,200. Kailangan ng mamamayan ng agarang kaluwagan, hindi ng mga pangakong walang katuparan. The government must scrap the VAT on basic food items now and legislate a P1,200 national minimum wage to help families cope with the skyrocketing prices, she said. The continuous rise in hunger rates from January to March shows that the so-called economic growth is just a half-baked promise. While the administration boasts of macroeconomic gains, Filipino families are being left to scrape the bottom of the barrel. This is the clearest indictment of the governments failed economic policies she concluded.",https://newsinfo.inquirer.net/2048274/gabriela-calls-for-urgent-action-as-hunger-hits-more-women-children,others
"2 drug pushers with guns held in Cavite, Quezon","LUCENA CITY Anti-narcotics agents arrested two armed drug pushers in buy-bust operations on Saturday in Cavite and Quezon provinces. The Region 4A police reported on Sunday that operatives in Dasmarias City, Cavite held Rommel after he sold P500 worth of shabu to an undercover cop in a transaction at 11:30 p.m. in Barangay Luzviminda 1. The law enforcers seized from Rommel three plastic sachets containing shabu worth P5,440 and an undocumented .38 gun loaded with three bullets. In San Francisco, Quezon, local drug enforcers held Jaypee in a sting operation in Barangay Cawayan 1 around 5:30 a.m. The suspect was caught with three sachets of shabu valued at P3,196. During routine frisking, Jaypee was also found carrying an illegal caliber .22 gun loaded with six bullets. Both suspects were on the police watch list as street-level drug traffickers. The suspects were placed in police custody and will be charged with violating the Comprehensive Dangerous Drugs Act of 2002, illegal possession of a firearm, and violation of the election gun ban.",https://newsinfo.inquirer.net/2048300/2-drug-pushers-with-guns-held-in-cavite-quezon,others
Police to file raps vs suspect in bloody Antipolo road rage,"MANILA, Philippines Authorities will file complaints of multiple frustrated homicide against the motorist who went on a shooting rampage during a melee in Antipolo City on Sunday, according to the city police chief Lt. Col. Ryan Manongdo. Manongdo said the police are scheduled to file a case against the 28-year-old suspect identified as alias Kenneth on Monday. Based on a police report, a road rage altercation escalated into a shooting arising from a heated argument that erupted between the suspect and three victims along Marcos Highway in Sitio Calumpang, Barangay San Jose. READ: Road rage shooting suspect in Antipolo arrested Siya po ay nasukol sa Comelec checkpoint natin kasama yung mga ating kapulisan na-recover yung firearms at sasakyan na gamit gamit niya nung insidente, Manongdo said in an interview over Radyo 630. Siya po ay sasampahan ngayong araw na ito kumpleto na ang mga dokumento sasampahan ng multiple frustrated homicide and violation of BP 881 or yung Omnibus Election Code, he added. 881 or Omnibus Election Code will be filed against him within the day. Our document for the filing is already complete.) The police earlier identified the three victims as alias Peter, Patrick, and Davis. They were rushed to the nearest hospital for medical treatment. However, according to a Facebook post by Mayor Jun Ynares III on Sunday evening, the shooting incident also injured the suspects wife. Nahuli ang suspect na nambaril ng kanyang mga nakaalitan sa daan. Sa dami ng beses [niyang] pinaputok ang kanyang baril, pati misis niya ay kanyang tinamaan, the post read. Dinala sa hospital ang mga sugatan kasama ang kanyang maybahay, it added.",https://newsinfo.inquirer.net/2048487/police-to-file-raps-vs-suspect-in-bloody-antipolo-road-rage,others
OCD: PH not ready for 7.7-magnitude quake similar to Myanmar,"MANILA, Philippines The country is not yet prepared to face a magnitude 7.7 earthquake like the one that struck central Myanmar last March 28, according to the Office of the Civil Defense. OCD Administrator Undersecretary Ariel Nepomuceno said on Monday that their preparation has two levels the duck, cover, and hold and checking of structures and houses nationwide. READ: Smell of death permeates quake-devastated Myanmar Hindi natin pwede pagandahin yung sagot; kailangan maghabol pa po tayo talaga kasi dalawa yung lebel ng paghahanda, Nepomuceno said in an interview over Radyo 630 when asked if the Philippines is ready in case a magnitude 7.7 earthquake occurs in the country. Ang lagi lang po nating nakikita yung pangalawang lebel yung tinatawag na duck, cover, and hold yan po ay reaksyon lamang pag nagkaroon ng malakas na lindol. Ang unang lebel ay mas mahalaga po ang engineering solutions. Yung ating mga gusali, bahay, mga istraktura, mga tulay yan ba ay matatag para kayanin niya yung alog ng lupa kapag nagkaroon ng malakas na lindol, he explained. Based on reports, the number of people who died due to the Myanmar earthquake has climbed to 1,600 people, while countless others are still buried. According to a preview of a special report by the risk assessment and consultancy firm PSA Philippines Consultancy Inc. PSA: In 2019, at least 52,000 may die and 500,000 others may sustain injuries if a 7.2 magnitude earthquake hits Metro Manila.",https://newsinfo.inquirer.net/2048579/ocd-ph-not-ready-for-7-7-magnitude-quake-similar-to-myanmar,others
